Polynomial fitting of Ghost by single and double cubic function
h	k	l	Level	LimitDist	AA	BB	CC	DD	Chi-square	A0	B0	C0	D0	Xj	A1	B1	C1	D1	Xl	Chi-square
1	1	1	1	172.050380218766	1.000001937273	-2.979929297548	2.959857260715	-0.979921999176	0.000000323143	1.000000000000	-2.959361116793	-0.962353937252	211.702697300105	0.003285000000	1.000033554242	-2.980166410490	2.960331468821	-0.980198612573	1.000000000000	0.000020512570
2	1	0	1	111.803398874990	1.000000632611	-1.499985865254	0.499868597420	0.000097584428	0.000000037709	1.000000000000	-1.499975665505	0.499846751649	0.000104836727	0.835600000000	0.975707223514	-1.419784503470	0.411721955281	0.032355324675	1.000000000000	0.000289710700
2	1	1	1	122.474487139159	1.000001900740	-1.999873876951	1.249607249652	-0.249738353612	0.000000315159	1.000000000000	-1.990813241063	0.537551858812	12.930258634618	0.014800000000	1.000023001703	-2.000022949300	1.249884128537	-0.249884180940	1.000000000000	0.000234837006
2	2	1	1	149.499999998623	1.000001914657	-2.491568504005	1.986347239037	-0.494772895676	0.000000317684	1.000000000000	-2.477952255792	0.010090581401	97.327730894119	0.006542000000	1.000033410593	-2.491804507517	1.986818850856	-0.495047753931	1.000000000000	0.000020579165
3	1	0	1	105.409255338946	1.000000619763	-1.333311443808	0.333189789374	0.000098388934	0.000000037663	1.000000000000	-1.333300166569	0.333165863196	0.000105544708	0.843799000000	0.968704033690	-1.230433356860	0.220575097155	0.041154226015	1.000000000000	0.000312214438
3	1	1	1	110.554159678513	1.000001865425	-1.666521602565	0.777352543823	-0.110839521453	0.000000307360	1.000000000000	-1.660814454946	0.507068721575	1.965243356315	0.022199000000	1.000018675140	-1.666637150292	0.777556950291	-0.110938475139	1.000000000000	0.000310670771
3	2	0	1	120.185042515466	1.000000637911	-1.666660392034	0.666547896279	0.000096357371	0.000000037210	1.000000000000	-1.666648556054	0.666517389784	0.000113309471	0.836000000000	0.980147475120	-1.601134454935	0.594551226524	0.026435753290	1.000000000000	0.000265333459
3	2	1	1	124.721912892465	1.000001884020	-1.999873917118	1.221827895489	-0.221958964990	0.000000310838	1.000000000000	-1.993596811414	0.869383475218	5.089185203240	0.025799000000	1.000022089821	-2.000017523265	1.222095356586	-0.222099923141	1.000000000000	0.000234863726
3	2	2	1	137.436854187255	1.000001919204	-2.333226140246	1.777421234016	-0.444196447252	0.000000319197	1.000000000000	-2.320236822336	0.335344195717	32.763197907673	0.008800000000	1.000026817160	-2.333405943035	1.777765958049	-0.444386832175	1.000000000000	0.000157960753
3	3	1	1	144.812309345184	1.000001892478	-2.325448131158	1.655210641420	-0.329756694992	0.000000312129	1.000000000000	-2.314360390771	0.118043137029	78.917482058820	0.008298000000	1.000033365197	-2.325683855941	1.655681546427	-0.330031055683	1.000000000000	0.000020736658
3	3	2	1	155.826034686032	1.000001926646	-2.657689059249	2.317484632039	-0.659789740137	0.000000320710	1.000000000000	-2.641932951788	0.008052728613	88.748318418305	0.004800000000	1.000033430348	-2.657925176677	2.317956531973	-0.660064785643	1.000000000000	0.000020584212
4	1	0	1	103.077640640442	1.000000605811	-1.249974200613	0.249850225364	0.000098944578	0.000000037178	1.000000000000	-1.249964626727	0.249834626573	0.000097079162	0.841800000000	0.966649077276	-1.140218037759	0.129575159919	0.043993800563	1.000000000000	0.000324191023
4	1	1	1	106.066017177982	1.000001830722	-1.499845470575	0.562060119311	-0.062225037252	0.000000299640	1.000000000000	-1.496347759610	0.452057268145	0.757026163593	0.044199000000	1.000013892758	-1.499929919168	0.562204797494	-0.062288771084	1.000000000000	0.000347101045
4	2	1	1	114.564392373896	1.000001854605	-1.749859550387	0.874581270784	-0.124729377861	0.000000304160	1.000000000000	-1.745351941502	0.691731575535	1.739819480191	0.034399000000	1.000018333312	-1.749975523338	0.874790636402	-0.124833446376	1.000000000000	0.000290709779
4	3	0	1	125.000000000000	1.000000644700	-1.749997639724	0.749887446356	0.000095856190	0.000000037574	1.000000000000	-1.749985233539	0.749854197810	0.000115579902	0.831600000000	0.983346452435	-1.694869197224	0.689145377492	0.022377367297	1.000000000000	0.000254127244
5	1	1	1	103.923048454133	1.000001796161	-1.399839522743	0.439550954452	-0.039722830080	0.000000291930	1.000000000000	-1.396909546392	0.361620029229	0.401702657725	0.048799000000	1.000011899715	-1.399910830364	0.439669395269	-0.039770464620	1.000000000000	0.000367270303
5	3	1	1	118.321595661992	1.000001835866	-1.799862242297	0.919584238726	-0.119729106193	0.000000298884	1.000000000000	-1.795619841498	0.754897437011	1.399873543610	0.032999000000	1.000019045113	-1.799983920900	0.919805642570	-0.119840766782	1.000000000000	0.000279140638
5	3	3	1	131.148770486040	1.000001912572	-2.199885262273	1.559628671516	-0.359746228590	0.000000317689	1.000000000000	-2.188525957484	0.442926774765	24.947987708516	0.011000000000	1.000025320542	-2.200052781067	1.559946115967	-0.359918655443	1.000000000000	0.000188921265
5	5	1	1	142.352473340976	1.000001850609	-2.192551618351	1.390300600435	-0.197743095082	0.000000301458	1.000000000000	-2.184556554354	0.515742423908	34.233392732412	0.012493000000	1.000033400157	-2.192787933416	1.390772721217	-0.198018187957	1.000000000000	0.000021597497
5	5	3	1	153.110838572770	1.000001921318	-2.591240859967	2.185029721521	-0.593783026227	0.000000319329	1.000000000000	-2.576406220665	0.005866745222	98.386657959289	0.005757000000	1.000033407513	-2.591476791335	2.185501207275	-0.594057823453	1.000000000000	0.000020765439
7	1	1	1	102.020406122041	1.000001731591	-1.285547157512	0.305664105417	-0.020129542748	0.000000277901	1.000000000000	-1.283728548996	0.273086750715	0.108788919797	0.080600000000	1.000004527451	-1.285576561665	0.305709492431	-0.020137458217	1.000000000000	0.000388957390
7	3	1	1	109.730653540980	1.000001785492	-1.571277939405	0.632217991274	-0.060949627646	0.000000287338	1.000000000000	-1.568876997724	0.576799941672	0.248415655775	0.064200000000	1.000011970770	-1.571354702254	0.632354329173	-0.061011597689	1.000000000000	0.000329373753
7	3	3	1	116.933611026749	1.000001888455	-1.857008753362	1.040409616218	-0.183407389049	0.000000312400	1.000000000000	-1.851139923311	0.738027501827	3.962873971538	0.029400000000	1.000020103875	-1.857136650112	1.040643299466	-0.183526753229	1.000000000000	0.000268011160
7	5	1	1	123.717914826348	1.000001797296	-1.857008200631	0.958770615745	-0.101768874448	0.000000288573	1.000000000000	-1.854083120004	0.876167862898	0.482159795586	0.050199000000	1.000017908407	-1.857125616744	0.958988128765	-0.101880420428	1.000000000000	0.000265512606
7	5	3	1	130.149051130633	1.000001899556	-2.142739123061	1.448600598140	-0.305864897858	0.000000314389	1.000000000000	-2.133291632125	0.689968284567	10.912335193646	0.012200000000	1.000024652551	-2.142901644968	1.448907088052	-0.306030095635	1.000000000000	0.000201871301
7	5	5	1	142.141062443803	1.000001922194	-2.428469568534	1.938429837482	-0.509960597824	0.000000319790	1.000000000000	-2.414561114393	0.347527941479	25.753056486450	0.007400000000	1.000027820107	-2.428657778577	1.938793363987	-0.510163405518	1.000000000000	0.000136270061
9	1	1	1	101.227039768270	1.000001667269	-1.222051346105	0.234104600345	-0.012066498066	0.000000263572	1.000000000000	-1.220791129949	0.217010860274	0.039537611895	0.115400000000	0.999995200596	-1.222031268896	0.234068922506	-0.012032854206	1.000000000000	0.000398425665
9	3	1	1	105.993244601883	1.000001734598	-1.444286335762	0.481035404019	-0.036759965137	0.000000275273	1.000000000000	-1.442326158326	0.443122929061	0.124551722378	0.071599000000	1.000008755152	-1.444342726059	0.481132330493	-0.036798359586	1.000000000000	0.000354880382
1	0	0	2	100.000000000000	0.999999811081	-1.000154476269	-0.000100393367	0.000087323279	0.000000408234	1.000000000000	-1.000276533162	0.000416894215	-0.000394645610	0.924326000000	-1.830645107999	7.883790924422	-9.292019621152	3.238873804729	1.000000000000	0.000871621861
1	1	0	2	140.478547194440	1.000002607408	-1.986698904465	0.986324850871	0.000380423156	0.000000592085	1.000000000000	-1.972888412719	-0.341303743625	35.817371954115	0.009953000000	1.000044284116	-1.987009624647	0.986942437038	0.000022903493	1.000000000000	0.000045114664
1	1	1	2	170.895679680372	1.000007655850	-2.959709116019	2.919408004750	-0.959674747538	0.000005101444	1.000000000000	-2.921059731420	-0.147491134991	22.997656790329	0.007031000000	1.000135082521	-2.960664567095	2.921318571724	-0.960789087150	1.000000000000	0.000020675590
2	1	0	2	111.803398874990	1.000002443227	-1.499934447838	0.499444684708	0.000413123751	0.000000603955	1.000000000000	-1.499971396113	0.499646973049	0.000208565918	0.930199000000	-0.874908546742	4.362602909633	-5.609610565654	2.121916202762	1.000000000000	0.000973262811
2	1	1	2	122.474487139159	1.000007362463	-1.999488513945	1.248409293634	-0.248939730304	0.000004837954	1.000000000000	-1.984307192974	0.712809646164	4.757202852193	0.042599000000	1.000083341693	-2.000038067127	1.249441098190	-0.249486372757	1.000000000000	0.000921299292
2	2	1	2	148.999999998635	1.000007476208	-2.482934107237	1.972039443539	-0.489082132194	0.000004927378	1.000000000000	-2.456366585762	0.039605089584	46.526178442368	0.012891000000	1.000133964575	-2.483880990784	1.973930064406	-0.490183038197	1.000000000000	0.000032002771
3	1	0	2	105.409255338946	1.000002334966	-1.333235408602	0.332725098739	0.000419926683	0.000000598979	1.000000000000	-1.333193961132	0.332636769510	0.000443701896	0.842200000000	0.879146188572	-0.934379942962	-0.105585344359	0.160819098749	1.000000000000	0.001126466708
3	1	1	2	110.554159678513	1.000007086703	-1.666078005703	0.776054154599	-0.110009153376	0.000004596335	1.000000000000	-1.656409519519	0.550399025264	1.165465916197	0.061999000000	1.000056392009	-1.666447166670	0.776727018446	-0.110336243786	1.000000000000	0.001208212001
3	2	0	2	120.185042515466	1.000002504114	-1.666633431935	0.666164492282	0.000406091670	0.000000599939	1.000000000000	-1.666582506082	0.666027836613	0.000483801282	0.837200000000	0.922046160360	-1.408538310570	0.381681747530	0.104810402680	1.000000000000	0.000991038185
3	2	1	2	124.721912892465	1.000007231360	-1.999487813355	1.220622808826	-0.221153806972	0.000004703070	1.000000000000	-1.986369424618	0.808023010851	3.121569783294	0.044799000000	1.000082786181	-2.000038079367	1.221659305492	-0.221704012306	1.000000000000	0.000915343337
3	2	2	2	137.436854187255	1.000007504877	-2.332898414473	1.776334099844	-0.443440503038	0.000004962673	1.000000000000	-2.309714541911	0.527292574791	18.386258414940	0.027000000000	1.000104003591	-2.333599674844	1.777683058622	-0.444187387368	1.000000000000	0.000621906144
3	3	1	2	144.327987240357	1.000007301251	-2.317340516488	1.643046059289	-0.325682158865	0.000004749789	1.000000000000	-2.295726860115	0.136379589669	37.884236949873	0.016679000000	1.000133931254	-2.318288151775	1.644938004890	-0.326783784369	1.000000000000	0.000032792064
3	3	2	2	155.304877379397	1.000007566570	-2.648527462159	2.301032850268	-0.652482259169	0.000005017096	1.000000000000	-2.617669137455	0.018595377182	43.703309597132	0.009635000000	1.000134061420	-2.649474862875	2.302924983784	-0.653584182329	1.000000000000	0.000031761737
4	1	0	2	103.077640640442	1.000002236628	-1.249885538619	0.249364553463	0.000423792149	0.000000585203	1.000000000000	-1.249942421759	0.249652494521	0.000136385380	0.919800000000	-0.571846294883	3.694326741531	-4.933101428845	1.810620982197	1.000000000000	0.001060134532
4	1	1	2	106.066017177982	1.000006817550	-1.499372466183	0.560715673013	-0.061383132966	0.000004359832	1.000000000000	-1.493379831802	0.466619972565	0.290234391585	0.101800000000	1.000018290546	-1.499522747902	0.561004589539	-0.061500132184	1.000000000000	0.001343524900
4	2	1	2	114.564392373896	1.000007008229	-1.749429984134	0.873303196331	-0.123902567533	0.000004503603	1.000000000000	-1.741623012948	0.719985732328	0.626246607758	0.080400000000	1.000049933210	-1.749771092498	0.873943047765	-0.124221888477	1.000000000000	0.001136383852
4	3	0	2	125.000000000000	1.000002530120	-1.749982891130	0.749524521195	0.000402390207	0.000000598873	1.000000000000	-1.749931178835	0.749381218477	0.000491828675	0.835200000000	0.931489256467	-1.523066706211	0.499348083651	0.092229366093	1.000000000000	0.000958767006
5	1	1	2	103.923048454133	1.000006560588	-1.399349054897	0.438181360453	-0.038876311426	0.000004135475	1.000000000000	-1.394267880266	0.367841860548	0.178897711042	0.110000000000	1.000002972818	-1.399410981331	0.438309555779	-0.038901547265	1.000000000000	0.001413717001
5	3	1	2	118.321595661992	1.000006873653	-1.799441200726	0.918316366120	-0.118902293248	0.000004353467	1.000000000000	-1.792240198100	0.783537832531	0.503800369359	0.082000000000	1.000053438118	-1.799812015108	0.919020828989	-0.119262251999	1.000000000000	0.001084679676
5	3	3	2	131.148770486040	1.000007456150	-2.199534552554	1.558495896728	-0.358971806846	0.000004919968	1.000000000000	-2.177135596818	0.453182458991	10.426880075385	0.020599000000	1.000099866520	-2.200201275297	1.559764670028	-0.359663261251	1.000000000000	0.000741164924
5	5	1	2	141.876378112418	1.000006961986	-2.184865503636	1.379852412429	-0.194963283604	0.000004399175	1.000000000000	-2.169073271503	0.468935232381	18.251313221005	0.024502000000	1.000133463125	-2.185810969503	1.381738783997	-0.196061277619	1.000000000000	0.000047039860
5	5	3	2	152.598762189591	1.000007536648	-2.582290158039	2.169435638713	-0.587122340772	0.000004987851	1.000000000000	-2.552704943967	-0.103368511835	55.064398483487	0.015595000000	1.000134012326	-2.583237163933	2.171326817812	-0.588223666206	1.000000000000	0.000032183049
7	1	1	2	102.020406122041	1.000006068073	-1.285037136091	0.304269540595	-0.019281073127	0.000003711671	1.000000000000	-1.281679864849	0.269466313655	0.057216261882	0.152400000000	0.999944604615	-1.284791994098	0.303894772605	-0.019047383122	1.000000000000	0.001481350490
7	3	1	2	109.730653540980	1.000006485835	-1.570817276020	0.630890922491	-0.060110355416	0.000003999784	1.000000000000	-1.566478178504	0.576212568464	0.101549870038	0.131200000000	0.999998760510	-1.570881146329	0.631062794061	-0.060180408242	1.000000000000	0.001268169735
7	3	3	2	116.933611026749	1.000007267280	-1.856598182022	1.039166256198	-0.182593041896	0.000004754327	1.000000000000	-1.844072066140	0.670015488262	2.617182813403	0.050799000000	1.000072718690	-1.857074929456	1.040051748174	-0.183049537408	1.000000000000	0.001045466094
7	5	1	2	123.717914826348	1.000006583221	-1.856597239285	0.957513924800	-0.100941214812	0.000004042716	1.000000000000	-1.850431695766	0.853368493508	0.296111245546	0.079799000000	1.000058251952	-1.857003080887	0.958286258635	-0.101341429700	1.000000000000	0.001029663182
7	5	3	2	130.149051130633	1.000007361787	-2.142378100770	1.447443841160	-0.305078569456	0.000004827031	1.000000000000	-2.125877214204	0.805225854755	6.416816814489	0.037199000000	1.000092550433	-2.142996400919	1.448619889014	-0.305716038528	1.000000000000	0.000790799026
7	5	5	2	142.141062443803	1.000007534844	-2.428158427786	1.937376857090	-0.509219188584	0.000004989363	1.000000000000	-2.402267753762	0.369744615865	26.458587740126	0.023599000000	1.000109097701	-2.428900014484	1.938813006022	-0.510022089238	1.000000000000	0.000534867079
9	1	1	2	101.227039768270	1.000005605339	-1.221531650621	0.232701432777	-0.011221028246	0.000003320634	1.000000000000	-1.219101403887	0.211998904487	0.024798851487	0.192400000000	0.999873852206	-1.220937225434	0.231781905191	-0.010718531964	1.000000000000	0.001503067996
9	3	1	2	105.993244601883	1.000006120937	-1.443804716520	0.479681151682	-0.035918430816	0.000003671962	1.000000000000	-1.440235283532	0.440489077347	0.056860162567	0.141000000000	0.999975390241	-1.443733815168	0.479611823773	-0.035853398846	1.000000000000	0.001355211279
1	0	0	3	100.000000000000	0.999999371035	-1.000322391095	-0.000335799248	0.000292668147	0.000002940992	1.000000000000	-1.000528909440	0.000521648506	-0.000493327315	0.925237000000	-4.114935125068	15.083630911460	-16.855533604228	5.886837817835	1.000000000000	0.001087390151
1	1	0	3	140.007142673660	1.000005843414	-1.980060620188	0.979198409543	0.000875248839	0.000003008899	1.000000000000	-1.959540651916	-0.338971278987	23.599278660926	0.015600000000	1.000099447502	-1.980757393746	0.980580226851	0.000077719393	1.000000000000	0.000130235259
1	1	1	3	169.740979141978	1.000017001679	-2.939326602250	2.878618431407	-0.939236741906	0.000025467661	1.000000000000	-2.882141007210	-0.264218148674	24.518432332156	0.010857000000	1.000305997544	-2.941493062608	2.882950198335	-0.941763133272	1.000000000000	0.000024119372
2	1	0	3	111.803398874990	1.000005294754	-1.499832384861	0.498683955246	0.000980884009	0.000003073621	1.000000000000	-1.499816878902	0.498713622354	0.000920920353	0.927368000000	-1.589505961676	6.626854847650	-8.000606514590	2.963257628616	1.000000000000	0.001816077298
2	1	1	3	122.474487139159	1.000016020862	-1.998833068773	1.246375490822	-0.247582929859	0.000023475857	1.000000000000	-1.973760954910	0.565003794833	4.376495824456	0.049999000000	1.000184404336	-2.000071357320	1.248719474350	-0.248832521366	1.000000000000	0.002030482921
2	2	1	3	148.499999998646	1.000016403583	-2.474086833087	1.957051879727	-0.482913113165	0.000024161747	1.000000000000	-2.435024195995	0.044038587780	30.262868047373	0.019318000000	1.000302047547	-2.476222864850	1.961313289613	-0.485392472311	1.000000000000	0.000083390330
3	1	0	3	105.409255338946	1.000004929523	-1.333090058129	0.331889474798	0.001003224054	0.000003020934	1.000000000000	-1.333184888266	0.332405689623	0.000468130699	0.899200000000	-0.514426512476	3.494950059423	-4.796260998370	1.815737451422	1.000000000000	0.002193998131
3	1	1	3	110.554159678513	1.000015100573	-1.665324054584	0.773850540468	-0.108597871058	0.000021665645	1.000000000000	-1.651979095896	0.562567894696	0.695410710975	0.099000000000	1.000077877813	-1.665909812918	0.774988459600	-0.109156524495	1.000000000000	0.002649327296
3	2	0	3	120.185042515466	1.000005505700	-1.666574464778	0.665479179734	0.000957590269	0.000003060058	1.000000000000	-1.666618426618	0.665787191863	0.000614940740	0.896600000000	-0.028445664660	1.616565448089	-2.826257617880	1.238137834451	1.000000000000	0.002092163133
3	2	1	3	124.721912892465	1.000015601340	-1.998831960976	1.218580491086	-0.219788705797	0.000022510577	1.000000000000	-1.980662025658	0.840792037616	1.788265537004	0.073800000000	1.000161246937	-1.999941967412	1.220710545727	-0.220929825252	1.000000000000	0.002023996215
3	2	2	3	137.436854187255	1.000016499543	-2.332341355054	1.774490551306	-0.442158486292	0.000024426416	1.000000000000	-2.295560080192	0.322507510983	14.877339173396	0.032799000000	1.000233912280	-2.333934102387	1.777566931452	-0.443866741345	1.000000000000	0.001376439260
3	3	1	3	143.843665135531	1.000015823930	-2.309001292100	1.630152445911	-0.321098757231	0.000022834094	1.000000000000	-2.277299411410	0.137864535391	24.668911943234	0.025095000000	1.000301670170	-2.311137158414	1.634412287759	-0.323576799515	1.000000000000	0.000085307572
3	3	2	3	154.783720072762	1.000016702744	-2.639172121905	2.283952771469	-0.644729025228	0.000024828355	1.000000000000	-2.593777556587	0.033511372037	27.990540279028	0.014977000000	1.000302341297	-2.641309597856	2.288218627082	-0.647211370523	1.000000000000	0.000083679372
4	1	0	3	103.077640640442	1.000004606363	-1.249719122817	0.248493852850	0.001013079318	0.000002916924	1.000000000000	-1.249820529036	0.249022331940	0.000478450732	0.910200000000	-1.217532344647	5.775688696826	-7.167846523271	2.609690171092	1.000000000000	0.002098363215
