0.5	1709.64689	49.07621
0.505	1758.54905	50.59905
0.51	1787.01453	50.03093
0.515	1823.16661	50.68123
0.52	1837.35044	51.75741
0.525	1890.82918	51.31388
0.53	2037.54843	54.44585
0.535	2102.72176	54.18647
0.54	2184.40107	56.97212
0.545	2265.79615	55.93421
0.55	2591.66765	59.90513
0.555	2659.11342	60.84597
0.56	2806.25459	63.00427
0.565	2981.92255	66.43439
0.57	3052.2626	65.71436
0.575	3312.2054	68.78977
0.58	3575.33286	69.76349
0.585	3604.74315	72.23322
0.59	3711.48774	73.21086
0.595	3865.22742	74.21801
0.6	3937.70565	75.50956
0.605	4006.96763	75.94339
0.61	4100.30754	74.93985
0.615	4107.09497	77.39725
0.62	4010.15178	75.37612
0.625	4063.00243	76.53668
0.63	4181.97084	76.23112
0.635	4071.28832	76.02611
0.64	3991.83723	74.49948
0.645	3996.03878	75.8943
0.65	4100.52852	77.08549
0.655	3950.40034	74.70434
0.66	3881.54011	74.11382
0.665	3846.23035	73.77094
0.67	3797.43579	73.84135
0.675	3704.64078	72.63111
0.68	3635.61244	70.94534
0.685	3544.66385	70.55072
0.69	3535.87361	72.0064
0.695	3383.19438	69.46879
0.7	3467.81503	70.8064
0.705	3494.1915	70.0018
0.71	3365.41131	67.95215
0.715	3358.34328	70.00685
0.72	3298.6745	68.07731
0.725	3271.92838	67.53328
0.73	3190.35677	68.89469
0.735	3152.75179	66.92368
0.74	3093.59515	66.57644
0.745	3055.56737	66.24094
0.75	3129.64714	66.80717
0.755	2977.44777	65.33447
0.76	3003.10685	65.72748
0.765	2950.98056	63.69411
0.77	2975.93041	65.77194
0.775	2927.00836	64.99631
0.78	2915.81749	65.42178
0.785	2999.7039	65.05816
0.79	2964.8369	65.05688
0.795	2784.60852	63.58638
0.8	2778.12379	64.31077
0.805	2756.96783	62.39031
0.81	2732.07663	63.24037
0.815	2672.55114	62.82021
0.82	2718.71929	62.22762
0.825	2675.60415	62.40443
0.83	2644.72849	62.43074
0.835	2654.55318	62.41961
0.84	2677.28763	61.74902
0.845	2563.36359	61.27981
0.85	2562.8537	60.19768
0.855	2576.24809	61.67626
0.86	2557.60588	60.37134
0.865	2519.05779	60.16112
0.87	2590.12643	61.47927
0.875	2503.51182	59.36537
0.88	2499.56797	59.09351
0.885	2485.92955	59.36466
0.89	2474.01473	60.02026
0.895	2433.45849	59.12802
0.9	2410.72206	58.65664
0.905	2323.433	57.61596
0.91	2428.72897	59.14664
0.915	2377.00727	59.05328
0.92	2457.96772	60.30585
0.925	2356.27411	58.7953
0.93	2327.93706	59.16237
0.935	2299.64877	56.74282
0.94	2282.71132	56.51574
0.945	2226.05294	56.1556
0.95	2220.65923	55.90667
0.955	2269.38634	57.43795
0.96	2251.04458	56.35402
0.965	2326.17806	57.58926
0.97	2248.08891	56.28583
0.975	2033.83448	53.55223
0.98	2180.55703	56.95895
0.985	2152.68487	55.73676
0.99	2129.71468	55.57325
0.995	2126.18717	54.15066
1	2009.75736	54.39993
1.005	2151.10101	55.64193
1.01	2133.09173	55.3271
1.015	2132.23492	53.75647
1.02	2072.70318	54.41898
1.025	1966.11205	53.85402
1.03	2002.23411	53.62992
1.035	2011.59488	53.02234
1.04	1989.94166	52.74352
1.045	1942.60761	52.35351
1.05	2015.71688	53.51033
1.055	2026.21369	54.66088
1.06	2032.84105	54.16504
1.065	1876.07558	51.19334
1.07	1954.18082	52.54885
1.075	1869.75016	50.90559
1.08	1896.27551	52.16281
1.085	1918.98326	52.70019
1.09	1851.78136	51.19014
1.095	1797.05928	50.11512
1.1	1918.01444	52.89465
1.105	1926.90361	52.71223
1.11	1854.51067	51.52518
1.115	1811.58778	51.1826
1.12	1871.82371	52.15406
1.125	1893.72083	52.18466
1.13	1777.25141	51.14736
1.135	1754.04988	50.77349
1.14	1763.49014	49.70458
1.145	1804.16887	49.86227
1.15	1838.29083	51.81502
1.155	1766.88695	51.06111
1.16	1698.22162	49.43922
1.165	1830.3828	50.90611
1.17	1746.66526	50.61057
1.175	1732.45968	50.15008
1.18	1664.47672	48.62593
1.185	1661.36922	48.45411
1.19	1660.64923	48.32486
1.195	1664.31175	48.03228
1.2	1665.17702	48.15956
1.205	1603.72653	48.21914
1.21	1746.42394	49.93753
1.215	1584.06351	46.73473
1.22	1688.80953	49.2412
1.225	1655.48501	49.2176
1.23	1670.00298	48.15972
1.235	1569.15	46.75474
1.24	1608.95712	47.7006
1.245	1546.06708	48.08447
1.25	1649.16493	49.12656
1.255	1592.89377	47.94498
1.26	1553.2643	47.41275
1.265	1559.74996	48.51043
1.27	1514.86307	47.23646
1.275	1597.37887	47.79423
1.28	1565.47385	47.25136
1.285	1571.39075	46.3446
1.29	1432.29167	44.08281
1.295	1480.5075	45.19944
1.3	1446.38544	45.31111
1.305	1532.34074	46.45553
1.31	1459.48932	46.37163
1.315	1471.18549	45.43703
1.32	1475.96174	45.55862
1.325	1475.77837	45.41761
1.33	1485.41903	46.03905
1.335	1481.94195	45.98379
1.34	1444.54285	46.47079
1.345	1497.79095	46.18829
1.35	1488.58577	47.00902
1.355	1504.59281	45.96655
1.36	1471.89421	46.16198
1.365	1394.06419	44.74035
1.37	1554.5696	47.2454
1.375	1414.20804	45.34569
1.38	1531.51165	46.5195
1.385	1414.82768	45.515
1.39	1381.03674	44.45782
1.395	1453.0072	45.61504
1.4	1493.14476	45.75354
1.405	1463.87762	45.7676
1.41	1386.97238	44.57006
1.415	1419.29243	45.50959
1.42	1478.89987	46.53052
1.425	1419.8096	45.97903
1.43	1437.06734	45.38573
1.435	1470.3346	44.8705
1.44	1429.45142	46.47215
1.445	1419.30499	45.86003
1.45	1347.47423	44.86666
1.455	1371.4278	45.25634
1.46	1429.11404	46.08695
1.465	1365.54929	45.23174
1.47	1400.07988	44.36942
1.475	1443.34471	46.51001
1.48	1420.83406	44.34976
1.485	1382.21634	45.27324
1.49	1379.24164	44.05704
1.495	1410.3636	44.57493
1.5	1419.37467	44.73076
1.505	1446.23924	46.32037
1.51	1379.0977	44.54516
1.515	1331.30068	43.87524
1.52	1306.9679	43.6468
1.525	1338.88833	42.66232
1.53	1342.49811	43.52198
1.535	1286.71722	43.26144
1.54	1463.48711	46.64859
1.545	1316.27889	43.81743
1.55	1324.37826	43.16574
1.555	1426.74622	45.25484
1.56	1357.37474	44.20966
1.565	1339.83858	43.53615
1.57	1287.67593	43.07966
1.575	1267.04021	42.56785
1.58	1336.95853	43.7665
1.585	1313.81863	43.49016
1.59	1327.05726	43.53389
1.595	1305.84399	42.97031
1.6	1299.13993	42.8413
1.605	1210.99491	41.15741
1.61	1297.84641	42.83135
1.615	1265.42766	42.31911
1.62	1288.59306	43.40966
1.625	1286.57909	43.33809
1.63	1142.79498	41.14122
1.635	1198.78554	41.62193
1.64	1304.90652	44.78211
1.645	1244.64614	42.67514
1.65	1164.20671	40.4022
1.655	1203.09506	40.76542
1.66	1187.92029	41.05512
1.665	1193.44958	42.03914
1.67	1178.35508	40.43539
1.675	1221.81722	41.83331
1.68	1197.37901	41.834
1.685	1241.22312	43.10468
1.69	1097.52931	38.97753
1.695	1176.23984	40.46156
1.7	998.67452	37.7036
1.705	1152.30368	40.49269
1.71	1118.46232	40.04381
1.715	1132.45111	40.51252
1.72	1140.70852	41.43496
1.725	1153.02978	39.71571
1.73	1145.14955	41.13555
1.735	1070.65821	38.78269
1.74	1117.59075	40.6558
1.745	1090.58195	40.67526
1.75	1098.70618	40.1272
1.755	1160.0393	40.83843
1.76	1111.3905	39.52891
1.765	1033.12843	37.94939
1.77	1011.02345	37.75343
1.775	1078.98071	39.29381
1.78	1073.91458	38.92102
1.785	1113.28619	40.4486
1.79	1094.17958	38.08261
1.795	1125.8186	40.81826
1.8	1073.23336	37.93451
1.805	990.11179	36.04992
1.81	1011.28273	38.17028
1.815	1062.94716	39.51418
1.82	1072.81945	40.22755
1.825	1018.25922	38.5224
1.83	1055.78472	38.11982
1.835	1022.72563	38.2368
1.84	1025.14586	38.39812
1.845	1040.69303	39.08803
1.85	957.97842	36.36151
1.855	1022.81748	37.87685
1.86	1029.11679	38.98986
1.865	1041.56481	37.76901
1.87	1088.06412	38.457
1.875	1043.77501	37.70043
1.88	1069.2299	38.81725
1.885	1003.33244	37.74439
1.89	1016.87333	37.54106
1.895	1003.58212	38.47203
1.9	986.85768	38.16193
1.905	928.16106	35.57591
1.91	1013.0233	39.08372
1.915	1006.77339	38.34111
1.92	1003.61211	38.13118
1.925	979.53734	37.32462
1.93	952.55495	35.64221
1.935	952.15508	35.52212
1.94	934.64491	34.90476
1.945	993.5678	37.74734
1.95	913.3006	35.22311
1.955	963.79995	37.70317
1.96	927.34466	35.5293
1.965	988.34374	38.49067
1.97	929.64254	36.45109
1.975	1008.46966	39.36503
1.98	918.05544	36.44043
1.985	934.51874	36.35375
1.99	908.15629	36.11366
1.995	906.42845	36.16434
2	922.6493	37.40192
2.005	918.75625	34.65393
2.01	946.76413	34.04843
2.015	939.50013	34.32646
2.02	880.75909	32.63882
2.025	934.60399	33.35547
2.03	930.23514	34.85422
2.035	885.61058	33.82858
2.04	947.72585	35.18284
2.045	974.58824	34.74083
2.05	916.26424	34.03384
2.055	918.5332	35.28138
2.06	885.985	34.6084
2.065	938.15676	35.02581
2.07	878.04013	33.11679
2.075	865.83927	32.71938
2.08	900.7267	34.57231
2.085	875.68283	33.8315
2.09	853.24487	32.56874
2.095	851.03259	32.66347
2.1	904.52211	33.09557
2.105	863.55996	32.96897
2.11	872.87047	33.11315
2.115	883.13184	33.71716
2.12	915.16705	34.22634
2.125	862.91248	32.31106
2.13	871.75367	32.81378
2.135	835.34912	33.133
2.14	888.87796	34.24869
2.145	882.45833	34.89511
2.15	878.64423	33.62138
2.155	868.5515	32.96952
2.16	852.21768	31.24513
2.165	840.18067	32.13447
2.17	808.7336	31.65288
2.175	767.99645	31.83251
2.18	816.18454	32.30519
2.185	858.48823	33.18453
2.19	805.6186	32.70366
2.195	829.22232	32.80371
2.2	820.75808	32.80764
2.205	841.30141	32.24842
2.21	799.83557	32.95188
2.215	834.16637	32.90258
2.22	872.45398	32.77231
2.225	819.60338	32.79423
2.23	840.62057	31.87472
2.235	787.7552	30.78029
2.24	824.56357	32.32023
2.245	818.10054	31.82325
2.25	788.30946	31.62673
2.255	778.02024	31.52044
2.26	829.56263	31.60166
2.265	804.72975	32.02298
2.27	854.09029	32.74558
2.275	768.39415	30.27085
2.28	777.22554	31.82185
2.285	784.76963	31.59934
2.29	773.67085	30.8498
2.295	772.68517	31.5056
2.3	794.42558	31.8799
2.305	807.59753	31.02325
2.31	822.49204	31.39611
2.315	785.45629	30.97654
2.32	758.44049	31.0241
2.325	746.58528	30.34976
2.33	797.54158	31.68028
2.335	807.23563	31.1659
2.34	847.72602	33.09379
2.345	797.00671	32.62796
2.35	729.80444	30.5097
2.355	762.53611	30.62442
2.36	779.85758	31.94137
2.365	769.4133	32.27649
2.37	780.71374	31.68799
2.375	775.93383	30.88115
2.38	753.14612	30.53716
2.385	789.24726	31.40101
2.39	753.73309	31.23989
2.395	796.36599	32.91639
2.4	761.00298	31.59037
2.405	780.94817	31.62389
2.41	742.30198	31.18433
2.415	730.42914	29.94068
2.42	758.18505	30.70917
2.425	741.41083	31.34066
2.43	738.531	30.94518
2.435	728.06025	30.92118
2.44	735.98573	30.70998
2.445	735.22227	30.61348
2.45	713.72716	30.2125
2.455	777.00822	29.94576
2.46	722.54679	29.60532
2.465	700.35908	29.82324
2.47	696.99947	28.65522
2.475	736.35422	30.47301
2.48	744.14407	30.10482
2.485	715.42014	29.67068
2.49	701.53625	29.56926
2.495	773.14582	31.29261
2.5	758.16561	30.29747
2.505	690.91616	30.37405
2.51	755.575	30.20754
2.515	666.61214	29.27027
2.52	666.98006	29.52458
2.525	711.56476	30.09597
2.53	709.63585	30.65478
2.535	741.71768	30.52343
2.54	696.86736	30.68904
2.545	699.01718	30.46235
2.55	665.2528	29.05882
2.555	729.9621	29.86334
2.56	737.9333	29.64732
2.565	746.41612	29.68621
2.57	730.9003	30.60252
2.575	718.18413	30.06754
2.58	634.69446	27.97295
2.585	711.6853	30.67125
2.59	670.70504	29.52693
2.595	733.4946	30.18132
2.6	677.72843	28.60231
2.605	704.18474	29.18516
2.61	710.28231	29.94037
2.615	736.54143	31.35784
2.62	714.03039	30.2833
2.625	657.88642	29.64246
2.63	658.22786	29.04923
2.635	682.37552	29.15512
2.64	641.15845	28.74951
2.645	658.35219	28.98712
2.65	711.8453	29.65993
2.655	662.62001	29.0974
2.66	715.65104	30.16132
2.665	664.35855	29.02525
2.67	673.88317	28.50808
2.675	710.48794	31.04046
2.68	666.25314	29.94274
2.685	664.55558	30.01044
2.69	677.84253	30.07775
2.695	627.65538	29.13277
2.7	676.32713	29.25536
2.705	673.45877	28.34011
2.71	649.7212	27.78812
2.715	653.48582	28.67335
2.72	612.04276	26.81655
2.725	653.83058	28.54676
2.73	684.00089	28.75147
2.735	697.47273	29.54704
2.74	659.9538	29.50423
2.745	649.49669	28.36055
2.75	668.84524	29.33149
2.755	642.394	28.95528
2.76	620.49609	27.80949
2.765	629.56067	28.71175
2.77	617.54728	28.10199
2.775	633.52925	28.90847
2.78	614.75369	27.74267
2.785	623.61428	28.69618
2.79	617.11417	28.41778
2.795	615.68449	27.74053
2.8	659.72763	28.82355
2.805	620.6165	27.20164
2.81	668.69777	29.09653
2.815	665.13895	29.38841
2.82	627.27481	28.89533
2.825	653.24972	28.97168
2.83	607.92285	27.42369
2.835	630.03827	28.78784
2.84	585.79665	26.38885
2.845	664.56523	28.40414
2.85	643.8749	28.49948
2.855	645.25392	28.45394
2.86	660.73926	28.63414
2.865	646.4803	28.59946
2.87	643.69278	28.27644
2.875	681.32108	29.21586
2.88	619.9952	28.14052
2.885	642.70718	28.81537
2.89	585.49022	25.8914
2.895	637.31698	27.50834
2.9	612.79729	27.42139
2.905	626.97058	28.09624
2.91	591.75575	28.23038
2.915	589.02754	26.98047
2.92	630.02132	27.09716
2.925	688.21345	28.86903
2.93	627.31703	28.15907
2.935	602.53249	28.03873
2.94	596.67891	26.89897
2.945	613.91424	28.60912
2.95	633.161	28.6852
2.955	643.357	29.56945
2.96	616.57031	28.23869
2.965	606.34069	26.94982
2.97	593.53608	27.83485
2.975	619.29417	27.87119
2.98	606.79172	28.4616
2.985	604.36162	28.24493
2.99	637.68314	28.68989
2.995	611.957	25.97989
3	591.46733	27.12121
3.005	610.01255	27.32981
3.01	611.52907	27.38367
3.015	601.194	26.75803
3.02	591.17106	27.60788
3.025	620.55071	28.69721
3.03	618.34133	28.67564
3.035	590.91918	28.1958
3.04	583.01969	27.47157
3.045	611.46732	27.43475
3.05	647.54376	27.71801
3.055	620.43054	29.04464
3.06	575.13419	25.77198
3.065	621.933	28.5865
3.07	605.73095	27.41594
3.075	601.12798	27.96707
3.08	572.51653	26.36722
3.085	569.33261	27.16314
3.09	569.89824	27.72118
3.095	598.69345	26.92818
3.1	633.15545	28.42985
3.105	615.07865	28.14379
3.11	728.19287	29.65786
3.115	896.10242	33.32204
3.12	775.43675	30.88743
3.125	652.96912	28.63133
3.13	615.41291	27.80817
3.135	559.9696	26.14569
3.14	567.66613	26.30889
3.145	578.3978	27.50608
3.15	607.83974	27.7919
3.155	620.32281	28.01956
3.16	548.99329	26.14145
3.165	593.66893	26.79107
3.17	598.39471	27.65696
3.175	631.45912	28.30448
3.18	624.69752	27.79231
3.185	602.16679	28.73241
3.19	572.61428	27.57145
3.195	547.26411	26.26087
3.2	584.7244	26.4939
3.205	592.7312	27.04243
3.21	629.24507	27.87093
3.215	528.84172	26.056
3.22	566.34402	27.58184
3.225	628.7158	27.99362
3.23	561.78295	25.43194
3.235	565.05723	26.75162
3.24	582.30996	26.5636
3.245	590.65216	28.43665
3.25	627.19165	28.77474
3.255	601.78546	28.02851
3.26	605.91773	27.95403
3.265	632.55239	28.69746
3.27	585.40929	28.71699
3.275	587.00158	26.99182
3.28	578.27879	26.67037
3.285	583.40918	27.23446
3.29	615.90909	28.42973
3.295	589.2645	27.1798
3.3	638.58501	28.5831
3.305	595.94405	26.92591
3.31	595.88008	28.00427
3.315	562.2421	26.47525
3.32	579.37083	26.84478
3.325	596.67106	28.29674
3.33	624.79548	27.88186
3.335	545.92663	25.02671
3.34	547.22817	25.71331
3.345	590.10568	26.95397
3.35	597.15227	26.31045
3.355	552.44054	27.04746
3.36	538.77285	25.66724
3.365	512.63469	26.50729
3.37	537.33563	25.62331
3.375	523.48541	25.09005
3.38	549.7539	26.18836
3.385	555.48821	25.18697
3.39	514.08499	24.94013
3.395	528.88624	25.85545
3.4	553.22035	26.3388
3.405	554.04959	26.36294
3.41	585.80317	27.06325
3.415	574.86673	28.35486
3.42	551.9505	27.11345
3.425	611.4726	27.76666
3.43	553.47128	25.97902
3.435	517.97852	25.82276
3.44	563.5545	28.02666
3.445	550.60304	25.73005
3.45	564.09522	26.80368
3.455	566.84356	26.80137
3.46	533.01144	25.16357
3.465	574.99495	26.27002
3.47	552.19098	24.92602
3.475	549.14254	25.25924
3.48	503.60105	25.69321
3.485	550.21023	26.52146
3.49	553.77995	26.26306
3.495	538.26843	26.50808
3.5	544.84914	26.04455
3.505	526.51699	26.21463
3.51	536.71869	25.99739
3.515	493.54885	24.70401
3.52	556.39434	26.09877
3.525	482.45051	23.70975
3.53	541.1387	25.19244
3.535	544.09974	26.99026
3.54	529.93287	27.43291
3.545	518.30692	26.02697
3.55	514.76557	25.95592
3.555	516.52579	26.38211
3.56	552.16113	25.83875
3.565	513.00144	25.09782
3.57	546.25944	25.90388
3.575	541.98269	26.4929
3.58	496.04845	23.87374
3.585	499.0291	25.04141
3.59	544.7237	25.94066
3.595	514.6546	25.9841
3.6	537.41603	26.21039
3.605	512.57281	25.73331
3.61	558.57373	25.54356
3.615	559.73344	26.56225
3.62	540.01739	26.79677
3.625	458.38512	23.76198
3.63	514.50889	24.95203
3.635	496.76197	25.14619
3.64	529.7526	25.55413
3.645	529.13159	26.40238
3.65	502.62505	25.49531
3.655	572.29754	27.20143
3.66	592.68129	27.65515
3.665	519.07272	25.70337
3.67	521.18838	26.79198
3.675	498.92085	25.2247
3.68	548.60781	25.98084
3.685	523.399	24.22956
3.69	527.65766	24.49061
3.695	543.71669	27.02136
3.7	545.42978	25.90157
3.705	555.69733	27.01146
3.71	558.21056	27.29813
3.715	519.24575	26.19533
3.72	505.53237	24.97399
3.725	531.74323	26.03501
3.73	527.31295	26.61236
3.735	529.87525	24.88447
3.74	559.07556	26.49005
3.745	529.08477	25.5234
3.75	570.8176	26.615
3.755	532.12853	26.03084
3.76	500.81935	25.06155
3.765	547.0902	24.82354
3.77	521.94662	26.51649
3.775	566.86452	26.81254
3.78	567.25181	26.95825
3.785	485.9556	24.85277
3.79	506.04936	24.29445
3.795	535.40907	24.9985
3.8	532.61149	26.41218
3.805	529.63708	26.44917
3.81	522.6726	25.73354
3.815	552.19512	27.71301
3.82	579.37329	27.35933
3.825	535.12318	25.67386
3.83	534.36102	25.42704
3.835	486.36791	25.01663
3.84	550.46661	26.16216
3.845	587.00155	26.74387
3.85	557.84494	25.90217
3.855	523.59511	24.70255
3.86	502.45425	24.8155
3.865	507.39315	24.2912
3.87	530.00906	26.81859
3.875	544.34509	26.71666
3.88	555.31768	27.05864
3.885	504.39998	25.66718
3.89	505.01639	25.59112
3.895	517.06343	25.48116
3.9	516.16461	25.61141
3.905	530.47575	25.79709
3.91	530.8002	26.25795
3.915	507.72156	25.64891
3.92	498.54834	26.04629
3.925	530.05471	27.15263
3.93	530.74536	25.50032
3.935	529.85258	27.03603
3.94	504.70236	25.20655
3.945	560.85072	27.02605
3.95	513.84318	26.82854
3.955	527.7314	26.21218
3.96	541.60857	25.31366
3.965	516.27795	25.37397
3.97	520.70456	25.87497
3.975	549.00956	26.79642
3.98	548.57757	27.25825
3.985	487.77213	25.13942
3.99	520.45274	25.78544
3.995	520.91806	26.33502
4	509.03523	25.56779
4.005	547.35411	24.31021
4.01	564.75655	25.2652
4.015	506.83042	23.66184
4.02	562.53184	24.57616
4.025	501.39129	24.48309
4.03	534.11028	24.11378
4.035	592.95319	26.12092
4.04	554.34262	24.35816
4.045	521.30982	24.1412
4.05	548.0692	23.85123
4.055	523.47772	25.27328
4.06	534.72951	24.00156
4.065	568.58171	25.19052
4.07	545.2209	25.17357
4.075	523.45085	24.73374
4.08	549.31597	23.95629
4.085	552.84847	24.28518
4.09	554.37684	25.35047
4.095	508.79698	22.72425
4.1	522.36579	23.62192
4.105	553.97784	24.35614
4.11	543.85253	24.41281
4.115	523.48649	24.02617
4.12	552.69527	24.27736
4.125	537.76404	24.47114
4.13	526.95627	23.19961
4.135	540.21718	23.70631
4.14	541.8945	23.74095
4.145	537.72821	25.55181
4.15	556.09146	24.18442
4.155	573.16533	24.54332
4.16	536.89048	23.8584
4.165	503.86387	24.09775
4.17	561.2784	24.99828
4.175	539.31966	24.81704
4.18	551.25422	24.67656
4.185	510.04825	22.78462
4.19	512.43576	24.41534
4.195	564.73368	24.82518
4.2	552.21192	24.72613
4.205	552.06818	24.37607
4.21	552.74658	23.96264
4.215	532.17507	24.44808
4.22	541.24212	25.10367
4.225	520.24394	25.38867
4.23	519.4256	25.03474
4.235	538.13042	24.37382
4.24	533.83758	23.59305
4.245	523.38943	23.23656
4.25	546.88119	24.85371
4.255	544.64618	24.30503
4.26	548.85383	24.67205
4.265	567.23789	25.36065
4.27	557.87807	25.05378
4.275	535.33842	24.31079
4.28	533.2283	25.04177
4.285	538.26036	24.21972
4.29	565.21066	24.0591
4.295	551.11452	25.23871
4.3	529.75199	24.9587
4.305	535.58922	24.941
4.31	582.29948	24.95952
4.315	539.10118	24.05658
4.32	570.11495	25.86082
4.325	590.99907	26.06156
4.33	508.10891	23.35962
4.335	549.07294	23.993
4.34	561.94404	25.27579
4.345	584.69101	24.79924
4.35	557.27806	24.15885
4.355	552.78851	24.25925
4.36	591.39015	25.65775
4.365	569.54368	24.25241
4.37	510.48383	23.94275
4.375	514.2496	24.05013
4.38	550.25327	24.4132
4.385	604.67574	24.66702
4.39	545.90817	23.44359
4.395	553.35749	24.02146
4.4	567.93672	25.28747
4.405	558.49841	24.66514
4.41	561.86853	24.55713
4.415	556.81376	24.20716
4.42	542.33299	24.43868
4.425	569.89696	24.99165
4.43	548.59801	24.89726
4.435	531.13589	23.37636
4.44	566.68578	24.94259
4.445	564.24476	24.4838
4.45	544.26924	23.91316
