9.005	112
9.01	135
9.015	138
9.02	112
9.025	134
9.03	113
9.035	102
9.04	131
9.045	139
9.05	123
9.055	120
9.06	99
9.065	117
9.07	117
9.075	128
9.08	131
9.085	110
9.09	107
9.095	136
9.1	110
9.105	104
9.11	117
9.115	133
9.12	115
9.125	141
9.13	123
9.135	138
9.14	108
9.145	113
9.15	119
9.155	137
9.16	121
9.165	117
9.17	136
9.175	126
9.18	121
9.185	150
9.19	128
9.195	140
9.2	130
9.205	141
9.21	127
9.215	111
9.22	129
9.225	140
9.23	121
9.235	123
9.24	124
9.245	149
9.25	143
9.255	127
9.26	122
9.265	139
9.27	131
9.275	132
9.28	163
9.285	131
9.29	139
9.295	116
9.3	132
9.305	131
9.31	120
9.315	120
9.32	106
9.325	135
9.33	135
9.335	118
9.34	127
9.345	141
9.35	126
9.355	138
9.36	112
9.365	142
9.37	128
9.375	122
9.38	135
9.385	109
9.39	140
9.395	132
9.4	135
9.405	125
9.41	100
9.415	127
9.42	111
9.425	137
9.43	136
9.435	119
9.44	109
9.445	95
9.45	156
9.455	99
9.46	131
9.465	116
9.47	131
9.475	119
9.48	129
9.485	121
9.49	111
9.495	142
9.5	138
9.505	120
9.51	120
9.515	122
9.52	109
9.525	139
9.53	120
9.535	138
9.54	151
9.545	109
9.55	129
9.555	132
9.56	147
9.565	109
9.57	130
9.575	133
9.58	127
9.585	146
9.59	147
9.595	128
9.6	144
9.605	136
9.61	143
9.615	131
9.62	116
9.625	130
9.63	137
9.635	125
9.64	115
9.645	138
9.65	131
9.655	132
9.66	118
9.665	137
9.67	104
9.675	149
9.68	122
9.685	137
9.69	134
9.695	128
9.7	144
9.705	140
9.71	136
9.715	152
9.72	154
9.725	117
9.73	142
9.735	132
9.74	147
9.745	136
9.75	119
9.755	122
9.76	143
9.765	150
9.77	139
9.775	139
9.78	140
9.785	126
9.79	139
9.795	141
9.8	135
9.805	138
9.81	121
9.815	132
9.82	141
9.825	148
9.83	135
9.835	134
9.84	144
9.845	146
9.85	143
9.855	163
9.86	150
9.865	128
9.87	141
9.875	150
9.88	121
9.885	132
9.89	161
9.895	129
9.9	135
9.905	122
9.91	134
9.915	140
9.92	154
9.925	139
9.93	132
9.935	129
9.94	131
9.945	145
9.95	150
9.955	149
9.96	141
9.965	154
9.97	124
9.975	151
9.98	147
9.985	148
9.99	142
9.995	160
10	146
10.005	140
10.01	144
10.015	151
10.02	135
10.025	139
10.03	134
10.035	136
10.04	141
10.045	158
10.05	164
10.055	129
10.06	133
10.065	138
10.07	137
10.075	145
10.08	155
10.085	146
10.09	135
10.095	155
10.1	180
10.105	160
10.11	159
10.115	161
10.12	154
10.125	151
10.13	144
10.135	180
10.14	151
10.145	134
10.15	190
10.155	172
10.16	185
10.165	155
10.17	148
10.175	174
10.18	182
10.185	148
10.19	192
10.195	169
10.2	164
10.205	183
10.21	191
10.215	191
10.22	172
10.225	162
10.23	174
10.235	173
10.24	202
10.245	200
10.25	175
10.255	183
10.26	200
10.265	208
10.27	186
10.275	202
10.28	212
10.285	211
10.29	190
10.295	227
10.3	233
10.305	223
10.31	209
10.315	227
10.32	238
10.325	252
10.33	235
10.335	252
10.34	247
10.345	271
10.35	312
10.355	269
10.36	280
10.365	314
10.37	321
10.375	287
10.38	335
10.385	311
10.39	355
10.395	361
10.4	348
10.405	389
10.41	410
10.415	438
10.42	427
10.425	429
10.43	484
10.435	502
10.44	551
10.445	552
10.45	587
10.455	674
10.46	685
10.465	744
10.47	789
10.475	879
10.48	920
10.485	1080
10.49	1173
10.495	1312
10.5	1445
10.505	1648
10.51	1849
10.515	2092
10.52	2207
10.525	2379
10.53	2635
10.535	2888
10.54	3266
10.545	3520
10.55	3642
10.555	3845
10.56	3887
10.565	4121
10.57	4116
10.575	4251
10.58	4214
10.585	4291
10.59	4121
10.595	3853
10.6	3753
10.605	3531
10.61	3333
10.615	3132
10.62	2825
10.625	2657
10.63	2421
10.635	2193
10.64	2066
10.645	1768
10.65	1581
10.655	1418
10.66	1219
10.665	1152
10.67	986
10.675	857
10.68	806
10.685	740
10.69	630
10.695	656
10.7	626
10.705	557
10.71	530
10.715	507
10.72	465
10.725	498
10.73	468
10.735	440
10.74	441
10.745	381
10.75	355
10.755	405
10.76	379
10.765	344
10.77	326
10.775	311
10.78	321
10.785	321
10.79	282
10.795	276
10.8	283
10.805	283
10.81	254
10.815	225
10.82	234
10.825	254
10.83	224
10.835	249
10.84	208
10.845	241
10.85	219
10.855	203
10.86	201
10.865	217
10.87	202
10.875	192
10.88	194
10.885	233
10.89	212
10.895	208
10.9	193
10.905	174
10.91	191
10.915	186
10.92	198
10.925	177
10.93	174
10.935	179
10.94	185
10.945	182
10.95	160
10.955	180
10.96	178
10.965	184
10.97	180
10.975	171
10.98	168
10.985	158
